Log file open, 03/23/23 22:36:07
[2023.03.23-17.06.09:673][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.03.23-17.06.09:703][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.03.23-17.06.09:703][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.03.23-17.06.09:703][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.03.23-17.06.09:714][  0]LogDerivedDataCache: Speed tests for C:/Users/arunp/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.03.23-17.06.09:714][  0]LogDerivedDataCache: Display: Performance to C:/Users/arunp/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.04ms. RandomReadSpeed=796.31MBs, RandomWriteSpeed=117.81MBs. Assigned SpeedClass 'Local'
[2023.03.23-17.06.09:716][  0]LogDerivedDataCache: Using Local data cache path C:/Users/arunp/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.03.23-17.06.09:716][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.03.23-17.06.09:716][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.03.23-17.06.09:716][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.03.23-17.06.09:716][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.03.23-17.06.09:716][  0]LogShaderCompilers: Guid format shader working directory is -29 characters bigger than the processId version (../../../../../Unreal Engine Projects/Warehouse Wreckage/WarehouseWreckage/Intermediate/Shaders/WorkingDirectory/13156/).
[2023.03.23-17.06.09:716][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/arunp/AppData/Local/Temp/UnrealShaderWorkingDir/AC64E0E9441EFFBFE7AA8AA744DAF906/'.
[2023.03.23-17.06.09:716][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.03.23-17.06.09:716][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 3 workers.
[2023.03.23-17.06.12:812][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.03.23-17.06.13:056][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../Unreal Engine Projects/Warehouse Wreckage/WarehouseWreckage/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.03.23-17.06.13:056][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: ---
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: ---
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.03.23-17.06.13:596][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.03.23-17.06.16:071][  0]LogSlate: Using FreeType 2.10.0
[2023.03.23-17.06.16:072][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.03.23-17.06.16:127][  0]LogAssetRegistry: FAssetRegistry took 0.0123 seconds to start up
[2023.03.23-17.06.16:132][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.03.23-17.06.16:426][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.03.23-17.06.16:852][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: Available device profiles:
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3911E00][00000737AB241800 52] GlobalDefaults, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3913A00][00000737ABF80000 52] Windows, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3913C00][00000737ABF82800 52] WindowsEditor, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3913600][00000737A5100000 52] WindowsServer, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3912E00][00000737ADECC800 52] WindowsClient, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3911000][00000737AB262800 52] IOS, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3911200][00000737ABF85000 52] iPadAir2, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3914400][00000737B3B90000 52] IPadPro, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3914600][00000737B3B92800 52] iPadAir3, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3913200][00000737B3B97800 52] iPadAir4, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3914C00][00000737B3B9A000 52] iPadAir5, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3912A00][00000737B3B9C800 52] iPadMini4, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3912800][00000737AB267800 52] iPadMini5, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3914E00][00000737B3B95000 52] iPadMini6, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3916200][00000737B3B45000 52] iPhone6S, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3916400][00000737B3B42800 52] iPhone7, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3916600][00000737B3B40000 52] iPodTouch7, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3914800][00000737B3B4A000 52] iPhone6SPlus, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3914000][00000737B3B4C800 52] iPhone7Plus, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3913E00][00000737AE43C800 52] iPhoneSE, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3911600][00000737B3BA0000 52] iPhone8, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3912000][00000737B3BA5000 52] iPhone8Plus, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3914A00][00000737B3BA7800 52] iPhoneX, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3912400][00000737B3BAA000 52] iPhoneXS, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3913400][00000737B3BAC800 52] iPhoneXSMax, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3913800][00000737B3B47800 52] iPhoneXR, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3911C00][00000737B3B60000 52] iPhone11, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3915C00][00000737B3B65000 52] iPhone11Pro, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3914200][00000737B3B67800 52] iPhone11ProMax, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3916800][00000737B3B6A000 52] iPhoneSE2, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3911800][00000737B3B6C800 52] iPhone12Mini, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3912C00][00000737B3BA2800 52] iPhone12, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3913000][00000737B3BB0000 52] iPhone12Pro, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3916A00][00000737B3BB5000 52] iPhone12ProMax, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3916E00][00000737B3BB7800 52] iPhone13Mini, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3911400][00000737B3BBA000 52] iPhone13, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3915E00][00000737B3BBC800 52] iPhone13Pro, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3917000][00000737B3B62800 52] iPhone13ProMax, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3915000][00000737B3BD0000 52] iPhoneSE3, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3916000][00000737B3BD5000 52] iPhone14, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3917200][00000737B3BD7800 52] iPhone14Plus, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3915800][00000737B3BDA000 52] iPhone14Pro, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3915600][00000737B3BDC800 52] iPhone14ProMax, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3916C00][00000737B3BB2800 52] iPadPro105, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3917800][00000737B3BE0000 52] iPadPro129, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3918000][00000737B3BE5000 52] iPadPro97, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3917E00][00000737B3BE7800 52] iPadPro2_129, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3917A00][00000737B3BEA000 52] iPad5, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3918400][00000737B3BEC800 52] iPad6, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3915A00][00000737B3BD2800 52] iPad7, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3917400][00000737B3B10000 52] iPad8, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3917600][00000737B3B15000 52] iPad9, 
[2023.03.23-17.06.16:852][  0]LogDeviceProfileManager: 	[00000737B3918A00][00000737B3B17800 52] iPad10, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3919000][00000737B3B1A000 52] iPadPro11, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3915200][00000737B3B1C800 52] iPadPro2_11, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3918600][00000737B3BE2800 52] iPadPro3_11, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3919200][00000737B3BC0000 52] iPadPro4_11, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3918E00][00000737B3BC5000 52] iPadPro3_129, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3917C00][00000737B3BC7800 52] iPadPro4_129, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3918200][00000737B3BCA000 52] iPadPro5_129, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3919800][00000737B3BCC800 52] iPadPro6_129, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391A000][00000737B3B12800 52] AppleTV, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3918800][00000737B3BF0000 52] AppleTV4K, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3915400][00000737B3BF5000 52] AppleTV2_4K, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391A200][00000737B3BF7800 52] TVOS, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391BA00][00000737B3BFC800 52] Mac, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391BC00][00000737B3BFA000 52] MacEditor, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391B600][00000737B3BC2800 52] MacClient, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391AA00][00000737B3C00000 52] MacServer, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391C000][00000737B3C07800 52] Linux, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391C200][00000737B3C05000 52] LinuxEditor, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391B400][00000737B3C0A000 52] LinuxArm64Editor, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391C400][00000737B3C0C800 52] LinuxArm64, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391B000][00000737B3BF2800 52] LinuxClient, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3919C00][00000737B3C10000 52] LinuxArm64Client, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391B800][00000737B3C15000 52] LinuxServer, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391AC00][00000737B3C17800 52] LinuxArm64Server, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391C800][00000737B3C1A000 52] Android, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3919A00][00000737B3C1C800 52] Android_Preview_OpenGL, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391CC00][00000737B3C02800 52] Android_Preview_Vulkan, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391CE00][00000737B3C20000 52] Android_Low, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391C600][00000737B3C25000 52] Android_Mid, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391BE00][00000737B3C27800 52] Android_High, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3919400][00000737B3C2A000 52] Android_Default, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3918C00][00000737B3C2C800 52] Android_Adreno4xx, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391D000][00000737B3C12800 52] Android_Adreno5xx_Low, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391A600][00000737B3C30000 52] Android_Adreno5xx, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3919600][00000737B3C35000 52] Android_Adreno6xx, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391D200][00000737B3C37800 52] Android_Adreno6xx_Vulkan, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391A800][00000737B3C3A000 52] Android_Adreno7xx, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391B200][00000737B3C3C800 52] Android_Adreno7xx_Vulkan, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391A400][00000737B3C22800 52] Android_Mali_T6xx, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391D800][00000737B3C40000 52] Android_Mali_T7xx, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391E000][00000737B3C45000 52] Android_Mali_T8xx, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391AE00][00000737B3C47800 52] Android_Mali_G71, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391CA00][00000737B3C4A000 52] Android_Mali_G72, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391E200][00000737B3C4C800 52] Android_Mali_G72_Vulkan, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391DC00][00000737B3C32800 52] Android_Mali_G76, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391D400][00000737B3C50000 52] Android_Mali_G76_Vulkan, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391D600][00000737B3C55000 52] Android_Mali_G77, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391E800][00000737B3C57800 52] Android_Mali_G77_Vulkan, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391F000][00000737B3C5A000 52] Android_Mali_G78, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391DE00][00000737B3C5C800 52] Android_Mali_G78_Vulkan, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3919E00][00000737B3C42800 52] Android_Mali_G710, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391F200][00000737B3C60000 52] Android_Mali_G710_Vulkan, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391EC00][00000737B3C65000 52] Android_Xclipse_920, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391E400][00000737B3C67800 52] Android_Xclipse_920_Vulkan, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391E600][00000737B3C6A000 52] Android_Vulkan_SM5, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B391F800][00000737B3C6C800 52] Android_PowerVR_G6xxx, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B31BF800][00000737B3C52800 52] Android_PowerVR_GT7xxx, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737AD22CE00][00000737B3C70000 52] Android_PowerVR_GE8xxx, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3C81200][00000737B3C75000 52] Android_PowerVR_GM9xxx, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3C80800][00000737B3C77800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3C81A00][00000737B3C7A000 52] Android_TegraK1, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3C81C00][00000737B3C7C800 52] Android_Unknown_Vulkan, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3C81400][00000737B3C62800 52] Oculus_Quest, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3C80A00][00000737B3C90000 52] Oculus_Quest2, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: 	[00000737B3C82000][00000737B3C95000 52] HoloLens, 
[2023.03.23-17.06.16:853][  0]LogDeviceProfileManager: Active device profile: [00000737B3913C00][00000737ABF82800 52] WindowsEditor
[2023.03.23-17.06.16:853][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.03.23-17.06.16:853][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../Unreal Engine Projects/Warehouse Wreckage/WarehouseWreckage/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.03.23-17.06.16:853][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.03.23-17.06.16:854][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../Unreal Engine Projects/Warehouse Wreckage/WarehouseWreckage/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.03.23-17.06.16:857][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.03.23-17.06.16:858][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.22000.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.03.23-17.06.16:862][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="E:/Games/Unreal Engine Projects/Warehouse Wreckage/WarehouseWreckage/WarehouseWreckage.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="E:/Games/Unreal Engine Projects/Warehouse Wreckage/WarehouseWreckage/Intermediate/TurnkeyReport_1.log" -log="E:/Games/Unreal Engine Projects/Warehouse Wreckage/WarehouseWreckage/Intermediate/TurnkeyLog_1.log" -project="E:/Games/Unreal Engine Projects/Warehouse Wreckage/WarehouseWreckage/WarehouseWreckage.uproject"  -Device=Win64@ADAS-PC'
[2023.03.23-17.06.16:862][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""E:/Games/Unreal Engine/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="E:/Games/Unreal Engine Projects/Warehouse Wreckage/WarehouseWreckage/WarehouseWreckage.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="E:/Games/Unreal Engine Projects/Warehouse Wreckage/WarehouseWreckage/Intermediate/TurnkeyReport_1.log" -log="E:/Games/Unreal Engine Projects/Warehouse Wreckage/WarehouseWreckage/Intermediate/TurnkeyLog_1.log" -project="E:/Games/Unreal Engine Projects/Warehouse Wreckage/WarehouseWreckage/WarehouseWreckage.uproject"  -Device=Win64@ADAS-PC" -nocompile -nocompileuat ]
[2023.03.23-17.06.16:976][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
